time,value
32.365896,5.237377
32.388546,5.284496
32.388546,5.326278
32.409199,5.239444
32.409199,5.377821
32.410788,5.386957
32.410788,5.381283
32.454694,5.318537
32.454694,5.202470
32.454694,5.250887
32.454694,5.201171
32.454694,5.219346
32.461363,5.255551
32.467993,5.192421
32.519852,2.771538
32.519852,2.250195
32.519852,1.989403
32.519852,1.921849
32.519852,2.504592
32.521955,4.446972
32.521955,5.661740
32.521955,3.634882
32.521955,2.541374
32.569128,2.237886
32.569128,2.273899
32.569128,2.334866
32.570230,2.230674
32.570230,2.272168
32.613529,2.214903
32.613529,2.251685
32.615675,2.273706
32.615675,2.226924
32.615675,2.309912
32.659364,2.258801
32.659364,2.256349
32.661375,2.346501
32.661375,2.304959
32.684420,2.341693
32.684420,5.032022
32.703893,5.324499
32.703893,5.428980
32.703893,5.372052
32.705882,5.389842
32.705882,5.409747
32.705882,5.371811
32.705882,5.457973
32.748812,5.404987
32.748812,5.440086
32.748812,5.420710
32.748812,5.333154
32.748812,5.393496
32.794035,5.320268
32.794035,5.340799
32.794035,5.345415
32.794035,5.251849
32.794035,5.277332
32.794035,5.268052
32.820106,5.203335
32.839709,5.243435
32.839709,5.158716
32.839709,5.182804
32.839709,5.196604
32.881978,5.138378
32.881978,5.218529
32.881978,5.176169
32.883490,5.221654
32.883490,5.211701
32.883490,5.174823
32.883490,5.246704
32.928323,5.186795
32.928323,5.234107
32.930328,5.234011
32.930328,5.190882
32.930328,5.269975
32.974432,5.194825
32.974432,5.206941
32.974432,5.226077
32.974432,5.164197
33.034182,5.218481
33.034182,5.212134
33.034182,5.156264
33.035781,5.222375
33.035781,5.166361
33.035781,5.197421
33.035781,5.192325
33.035781,5.149869
33.035781,5.225068
33.082301,5.147609
33.082301,5.183910
33.082301,5.203720
33.083385,5.169582
33.083996,5.225645
33.105763,5.146311
33.105763,5.211172
33.128233,5.233049
33.128233,5.142368
33.128233,5.218817
33.128233,5.207182
33.128233,5.159726
33.169910,5.244829
33.169910,5.148763
33.169910,5.193863
33.169910,5.195306
33.170960,5.151888
33.170960,5.213673
33.170960,5.159918
33.212981,5.187516
33.212981,5.173092
33.212981,5.149725
33.212981,5.224154
33.237511,5.152658
33.237511,5.217856
33.257836,5.235501
33.257836,5.205739
33.257836,5.257378
33.257836,5.192084
33.259864,5.241031
33.300081,5.220452
33.301384,5.185112
33.301384,5.235742
33.301526,5.261417
33.301526,5.199441
33.344577,5.245743
33.344577,5.211413
33.344577,5.303007
33.344577,5.298584
33.380772,5.331615
33.380772,5.507352
33.380772,5.392727
33.399608,5.375033
33.399608,5.304546
33.399608,5.219827
33.399608,5.263148
33.399608,5.197469
33.399608,5.246079
33.425637,5.248195
33.445205,5.211172
33.445205,5.285121
33.445205,5.207903
33.445205,5.037888
33.490512,4.950477
33.490512,5.066208
33.490512,6.866268
33.490512,8.420104
33.490512,7.190815
33.490512,5.714966
33.490512,5.189776
33.551866,5.303825
33.551866,5.315893
33.551866,5.338299
33.551866,5.383543
33.553431,5.318778
33.553431,5.366955
33.553431,5.364599
33.598328,5.342482
33.598328,5.433307
33.598328,5.377581
33.598328,5.444173
33.623567,5.452587
33.623567,5.428691
33.623567,5.514516
33.643102,5.485523
33.643102,5.460280
33.645025,5.546105
33.645025,5.483407
33.666384,5.549855
33.666384,5.534277
33.686427,5.526200
33.687521,5.586012
33.687521,5.508698
33.740731,5.536537
33.740731,5.511054
33.741637,5.446673
33.741637,5.467925
33.764794,5.379697
33.764794,5.401766
33.764794,5.365513
33.784967,5.314931
33.784967,5.357050
33.786056,5.264879
33.829150,5.287237
33.829150,5.257426
33.829150,5.215884
33.829150,5.271274
33.831635,5.238723
33.831635,5.217471
33.831635,5.292429
33.831635,5.246945
33.831635,5.293583
33.831635,5.289641
33.875338,5.281467
33.875338,5.353637
33.875338,5.291756
33.899912,5.363974
33.899912,5.361858
33.899912,5.337193
33.899912,5.401573
33.920358,5.321663
33.920358,5.363445
33.921364,5.336183
33.944903,5.300795
33.944903,5.345607
33.964893,5.262908
33.964893,5.274784
33.964893,5.335943
33.964893,5.243435
34.026734,5.297526
34.026734,5.274303
34.026734,5.254926
34.026734,5.303825
34.026734,5.233482
34.034502,5.293679
34.034502,5.276659
34.034502,5.248002
34.034502,5.311950
34.096999,5.240598
34.096999,5.299834
34.096999,5.291660
34.116234,5.252041
34.116234,5.313104
34.116234,5.231126
34.116234,5.281130
34.117879,5.263340
34.117879,5.237328
34.160163,5.282236
34.160163,5.255311
34.160163,5.247281
34.162143,5.301276
34.162143,5.234395
34.205267,5.296228
34.205267,5.293054
34.205267,5.310460
34.205267,5.411238
34.205267,5.389361
34.207340,5.511583
34.207340,5.522786
34.207340,5.442106
34.249765,5.406670
34.249765,5.244252
34.249765,5.253580
34.249765,5.207326
34.249765,5.189536
34.249765,5.245598
34.292539,5.176362
34.292539,5.237280
34.292539,5.244733
34.292539,5.166024
34.292539,4.970671
34.337880,4.900232
34.337880,6.076007
34.337880,8.310527
34.337880,8.824177
34.337880,6.211307
34.337880,5.090633
34.383219,5.185737
34.383219,5.326375
34.383219,5.276707
34.383219,5.302046
34.383219,5.256946
34.383219,5.254734
34.383219,5.322961
34.425981,5.270360
34.425981,5.329259
34.425981,5.303440
34.425981,5.305411
34.425981,5.359839
34.473485,5.297718
34.473485,5.318922
34.473485,5.385514
34.473485,5.338876
34.497969,5.416719
34.497969,5.407968
34.497969,5.415036
34.517371,5.477590
34.517371,5.419460
34.517371,5.493072
34.517371,5.475763
34.526644,5.470570
34.549915,5.503553
34.568145,5.435999
34.568145,5.487014
34.568145,5.452636
34.568145,5.411959
34.568145,5.409651
34.604234,5.302046
34.604234,5.323394
34.631262,5.245069
34.631262,5.204249
34.631262,5.235694
34.631262,5.187036
34.631262,5.157850
34.677629,5.196411
34.677629,5.129915
34.677629,5.170544
34.677629,5.141791
34.677629,5.134146
34.678594,5.177227
34.678594,5.120107
34.720058,5.176410
34.720058,5.147224
34.720058,5.146119
34.720058,5.186939
34.722107,5.132560
34.722107,5.198719
34.762853,5.167803
34.762853,5.160447
34.762853,5.205739
34.764851,5.132560
34.764851,5.175400
34.810460,5.173236
34.810460,5.102894
34.810460,5.165063
34.853395,5.135925
34.853395,5.135493
34.853395,5.176314
34.853395,5.126405
34.853395,5.200402
34.853395,5.200018
34.897139,5.204826
34.897139,5.297382
34.897139,5.312046
34.897139,5.415805
34.897139,5.357531
34.897139,5.268966
34.897139,5.207951
34.941039,5.090729
34.941039,5.125876
34.941039,5.082075
34.941039,5.074526
34.941039,5.125492
34.941039,5.088806
34.941039,5.083757
34.981723,5.124530
34.981723,4.952640
35.023441,4.733391
35.023441,4.864652
35.023441,6.795781
35.041379,8.396640
35.041379,6.946563
35.041379,5.403497
35.041379,4.997981
35.042905,5.118905
35.042905,5.213865
35.065864,5.169390
35.065864,5.201797
35.065864,5.169294
35.084295,5.196411
35.084295,5.253484
35.084295,5.211317
35.084295,5.284304
35.141717,5.259253
35.141717,5.244012
35.141717,5.325557
35.141717,5.299353
35.141717,5.327913
35.144715,5.388255
35.144715,5.342626
35.175032,5.430182
35.175032,5.421527
35.199058,5.449558
35.199058,5.515093
35.199058,5.483167
35.199058,5.565915
35.199058,5.536585
35.244207,5.533123
35.244207,5.561347
35.246195,5.491725
35.246195,5.536056
35.246195,5.422056
35.246195,5.373206
35.269677,5.349550
35.291237,5.221414
35.291237,5.238771
35.291237,5.219779
35.291237,5.121453
35.293237,5.162851
35.334856,5.111452
35.334856,5.112510
35.334856,5.132416
35.334856,5.061736
35.336854,5.130540
35.336854,5.096547
35.378466,5.107942
35.378466,5.160543
35.378466,5.101788
35.380686,5.177083
35.380686,5.133185
35.402014,5.138522
35.402014,5.172900
35.422062,5.117558
35.422062,5.181939
35.423064,5.121020
35.423064,5.112702
35.423064,5.146263
35.464240,5.092508
35.464240,5.090248
35.464240,5.130733
35.464240,5.080151
35.508560,5.131165
35.508560,5.092316
35.508560,5.096884
35.508560,5.109000
35.508560,5.043417
35.533309,5.144003
35.533309,5.120924
35.552203,5.173333
35.552203,5.271081
35.552203,5.282477
35.552203,5.379600
35.552203,5.254253
35.594770,5.170015
35.594770,5.124001
35.594770,5.024906
35.594770,5.092316
35.643869,5.028176
35.643869,5.005722
35.643869,5.093903
35.668375,5.054813
35.668375,5.065919
35.670454,5.087844
35.670454,4.315710
35.670454,1.714283
35.670454,2.754277
35.670454,4.894126
35.695738,4.839746
35.695738,2.860536
35.714177,2.109942
35.715731,2.037965
35.717528,2.118501
35.717528,2.200912
35.761435,2.108211
35.761435,2.157543
35.761435,2.114077
35.761435,2.130377
35.761435,2.168505
35.762801,2.142397
35.762801,2.182449
35.807913,2.211682
35.807913,2.177881
35.809850,2.270437
35.809850,2.232309
35.809850,2.274957
35.834741,2.328134
35.834741,2.292410
35.855221,2.392274
35.855221,2.365445
35.857242,2.412180
35.857242,2.467521
35.857242,2.438625
35.900505,2.511564
35.900505,2.451270
35.900505,2.482571
35.901608,4.918743
35.944695,5.425181
35.944695,5.472205
35.944695,5.380754
35.944695,5.344357
35.944695,5.358108
35.989395,5.224683
35.989395,5.199921
35.989395,5.199729
35.989395,5.138329
35.991332,5.165255
35.991332,5.099528
36.016118,5.093422
36.016118,5.126021
36.016118,5.061784
36.039148,5.122703
36.039148,5.088469
36.041906,5.095970
36.041906,5.160976
36.041906,5.081353
36.066024,5.179439
36.066024,5.133233
36.088368,5.152081
36.088368,5.182372
36.089997,5.108760
36.089997,5.173958
36.134525,5.115010
36.134525,5.115876
36.134525,5.185016
36.134525,5.115779
36.134525,5.123376
36.141768,5.120828
36.141768,5.085969
36.209086,5.167899
36.209086,5.136406
36.209086,5.172804
36.211097,5.260407
36.211097,5.308440
36.211097,5.422248
36.211097,5.282621
36.211097,5.240886
36.211097,5.160976
36.264386,5.075584
36.264386,5.130156
36.264386,5.063083
36.266407,5.077651
36.266407,5.092797
36.313813,5.052841
36.313813,5.088998
36.313813,5.119722
36.313813,4.826283
36.314808,4.710167
36.314808,5.401862
36.314808,7.644604
36.360303,7.807936
36.360303,6.053793
36.388431,5.208047
36.388431,5.032503
36.388431,5.121116
36.388431,5.197133
36.388431,5.154533
36.410141,5.211076
36.410141,5.161793
36.411207,5.202181
36.411207,5.199633
36.411207,5.193286
36.411207,5.270504
36.411207,5.219202
36.458274,5.267908
36.458274,5.323442
36.458274,5.282813
36.458274,5.322624
36.460286,5.362195
36.460286,5.340414
36.507581,5.431768
36.507581,5.407007
36.507581,5.487254
36.510331,5.527354
36.510331,5.487542
36.510331,5.566732
36.510331,5.521728
36.555474,5.542163
36.555474,5.558462
36.555474,5.498216
36.558488,5.507208
36.558488,5.369984
36.582755,5.356906
36.582755,5.318826
36.603672,5.214586
36.603672,5.216461
36.606760,5.191171
36.606760,5.144388
36.606760,5.159101
36.651628,5.090489
36.651628,5.146551
36.658545,5.168284
36.658545,5.112702
36.658545,5.159774
36.658545,5.115491
36.716098,5.180881
36.716098,5.185160
36.716098,5.162851
36.716098,5.222423
36.716098,5.152946
36.739861,5.220981
36.739861,5.233770
36.739861,5.179102
36.739861,5.215163
36.739861,5.138618
36.763912,5.177756
36.763912,5.178189
36.785923,5.131262
36.785923,5.168813
36.787507,5.168717
36.787507,5.167515
36.787507,5.270264
36.833407,5.236319
36.833407,5.374408
36.833407,5.468647
36.833407,5.364407
36.835722,5.338395
36.835722,5.161408
36.886009,5.170351
36.886009,5.159533
36.886009,5.112270
36.888609,5.181747
36.888609,5.106548
36.888609,5.160447
36.888609,5.159101
36.936140,5.109721
36.936140,4.928744
36.936140,4.733246
36.981936,4.941774
36.981936,6.850641
36.981936,8.186430
36.981936,6.774913
36.981936,5.396765
36.981936,5.034763
36.983521,5.182660
36.983521,5.162514
36.983521,5.292910
37.034462,5.278919
37.034462,5.268918
37.034462,5.344261
37.034462,5.289977
37.056029,5.359214
37.056029,5.366138
37.058094,5.343203
37.104405,5.417104
37.104405,5.367484
37.106401,5.433451
37.106401,5.422056
37.106401,5.414123
37.106401,5.496053
37.106401,5.479513
37.106401,5.487446
37.106401,5.556779
37.150860,5.513987
37.150860,5.575146
37.158465,5.582887
37.158465,5.540047
37.158465,5.565963
37.158465,5.496822
37.214678,5.503794
37.214678,5.468983
37.214678,5.390467
37.214678,5.419988
37.214678,5.294833
37.216708,5.308440
37.216708,5.262619
37.216708,5.218961
37.243845,5.254638
37.270583,5.170159
37.270583,5.204826
37.270583,5.196652
37.291557,5.160831
37.291557,5.206845
37.293564,5.204729
37.293564,5.201412
37.293564,5.264110
37.319734,5.206316
37.319734,5.257619
37.343071,5.255936
37.344050,5.239781
37.345115,5.294978
37.345115,5.230741
37.392733,5.270601
37.392733,5.246560
37.392733,5.208528
37.394819,5.252618
37.394819,5.180689
37.419330,5.231318
37.419330,5.199969
37.440778,5.172611
37.440778,5.222039
37.442767,5.157322
37.490008,5.157562
37.490008,5.209538
37.490008,5.147609
37.490008,5.202085
37.490008,5.229635
37.490008,5.227760
37.492615,5.343347
37.492615,5.358349
37.492615,5.442827
37.517023,5.448837
37.517023,5.322865
37.544219,5.304113
37.544219,5.144340
37.546268,5.190161
37.546268,5.155927
37.546268,5.132992
37.609947,5.188574
37.609947,5.127415
37.609947,5.195113
37.609947,5.204922
37.609947,5.102894
37.609947,4.992307
37.635396,4.830995
37.635396,5.711168
37.635396,7.939101
37.638920,8.900194
37.638920,6.443298
37.638920,5.057169
37.638920,5.131406
37.719268,5.311421
37.719268,5.264013
37.719268,5.290987
37.719268,5.264735
37.719268,5.258292
37.719268,5.314451
37.719268,5.268437
37.750457,5.325173
37.750457,5.304786
37.750457,5.309450
37.750457,5.366763
37.750457,5.332241
37.775591,5.413401
37.775591,5.427201
37.777656,5.383639
37.808499,5.460905
37.808499,5.459607
37.835675,5.462925
37.835675,5.532402
37.835675,5.492447
37.835675,5.560529
37.858695,5.541441
37.858695,5.518314
37.858695,5.565530
37.858695,5.500909
37.858695,5.548173
37.860710,5.509900
37.860710,5.462156
37.909566,5.461867
37.909566,5.358156
37.909566,5.370609
37.911549,5.291708
37.911549,5.245454
37.911549,5.265792
37.911549,5.214346
37.960876,5.228914
37.960876,5.264542
37.961939,5.195161
37.961939,5.242665
37.961939,5.222279
37.961939,5.221510
37.961939,5.274543
38.017938,5.216846
38.017938,5.274832
38.017938,5.247474
38.017938,5.238002
38.041911,5.281178
38.041911,5.229491
38.041911,5.285698
38.042981,5.257234
38.042981,5.262619
38.093480,5.282477
38.093480,5.199296
38.093480,5.261657
38.093480,5.229491
38.094531,5.211220
38.094531,5.249926
38.094531,5.205739
38.143445,5.192565
38.143445,5.250503
38.145089,5.168284
38.145089,5.230068
38.193391,5.202085
38.193391,5.212134
38.193391,5.241463
38.199696,5.166938
38.199696,5.238482
38.259990,5.182083
38.261073,5.166217
38.261073,5.211797
38.261073,5.141695
38.261073,5.229684
38.261073,5.184872
38.261073,5.180400
38.285317,5.231030
38.285317,5.146503
38.285317,5.200066
38.285317,5.195209
38.285317,5.119145
38.287789,5.154917
38.287789,5.101547
38.287789,5.110346
38.287789,5.163620
38.313505,5.090633
38.335793,5.171313
38.335793,5.164293
38.335793,5.117895
38.338187,5.178333
38.338187,5.077747
38.398070,5.155687
38.398070,5.121790
38.398070,5.125588
38.398070,5.178621
38.398070,5.077555
38.398070,5.154485
38.422108,5.121068
38.422108,5.086883
38.423107,5.187661
38.424106,5.144388
38.424106,5.055245
38.479760,5.193959
38.479760,5.049668
38.479760,5.148234
38.479760,5.143282
38.479760,5.040869
38.533824,5.182324
38.533824,5.053947
38.533824,5.118280
38.533824,5.126550
38.533824,5.035917
38.533824,5.177035
38.533824,5.036782
38.541471,5.143090
38.541471,5.117414
38.600989,5.037455
38.600989,5.176891
38.600989,5.012453
38.600989,5.127992
38.600989,5.115731
38.603168,5.029282
38.603168,5.126117
38.603168,5.097124
38.603168,5.016588
38.649744,5.151408
38.649744,5.008318
38.649744,5.130060
38.649744,5.112125
38.651754,2.598254
38.698005,2.202643
38.698005,2.040994
38.698005,2.211153
38.698005,2.221442
38.698005,2.123549
38.698005,2.179275
38.698005,1.994644
38.733690,2.096864
38.733690,2.046860
38.759810,2.016473
38.759810,2.098403
38.759810,1.673510
38.761777,1.729861
38.761777,2.664894
38.761777,4.329846
38.761777,5.526152
38.811160,3.289083
38.811160,2.180670
38.813109,2.231107
38.813109,2.042677
38.813109,2.209134
38.858368,4.941630
38.858368,5.029426
38.858368,5.165303
38.858368,4.965622
38.860351,5.147465
38.860351,5.060967
38.860351,5.019762
38.905974,5.177660
38.905974,5.005674
38.907974,5.173909
38.907974,5.095633
38.954393,5.069910
38.954393,5.213480
38.954393,5.119963
38.956389,5.114818
38.956389,5.249685
38.956389,5.067987
38.956389,5.220356
38.956389,5.150590
38.981589,5.103952
38.981589,5.216221
39.002333,5.027262
39.002333,5.165880
39.004436,5.081978
39.004436,5.037936
39.004436,5.195546
39.049253,5.010578
39.049253,5.173621
39.050269,5.083950
39.050269,5.032647
39.050269,5.160351
39.050269,4.990624
39.094818,5.121742
39.094818,5.020290
39.094818,4.943216
39.095906,5.116356
39.139859,5.028608
39.139859,5.012165
39.139859,5.138281
39.139859,4.983028
39.139859,5.141936
39.142187,5.052505
39.142187,5.036205
39.142187,5.161120
39.187490,4.978748
39.187490,5.124819
39.189630,5.018415
39.189630,5.016059
39.189630,5.122703
39.189630,4.946390
39.233261,5.097701
39.239772,4.990240
39.239772,4.969998
39.239772,5.080392
39.239772,4.887154
39.290919,4.931869
39.290919,5.052168
39.292919,4.881288
39.292919,5.047168
39.292919,4.937831
39.292919,4.928359
39.292919,5.031349
39.322817,4.863258
39.322817,5.032551
39.346870,4.939418
39.346870,4.931485
39.347863,5.036301
39.369415,4.891577
39.369415,5.046591
39.371716,4.942784
39.371716,4.934225
39.371716,5.059765
39.394774,4.889318
39.394774,5.053659
39.415805,4.955285
39.415805,4.953890
39.417830,5.061832
39.417830,4.972738
39.441895,4.957545
39.441895,5.052457
39.462932,4.905425
39.462932,5.066016
39.463932,4.963266
39.463932,2.503053
39.463932,2.045321
39.508156,1.885596
39.508156,2.062246
39.508156,1.945697
39.508156,1.934494
39.510156,3.569684
39.555262,4.933937
39.555262,5.092652
39.555262,5.022502
39.557260,5.050293
39.557260,5.236751
39.557260,5.127175
39.580322,5.315364
39.580322,5.295314
39.602479,5.055486
39.604479,5.126309
39.604479,4.952208
39.649068,4.965815
39.649068,5.070487
39.650395,4.891145
39.650395,5.062409
39.693944,4.958843
39.693944,4.986537
39.693944,4.888404
39.693944,4.539672
39.693944,5.132608
39.693944,7.034792
39.693944,8.079017
39.720514,6.506573
39.720514,5.148234
39.720514,5.024570
39.740059,4.976729
39.740059,4.993653
39.740059,5.107365
39.740059,4.945188
39.778195,5.009232
39.778195,5.089335
39.778746,4.942688
39.800533,5.145061
39.800533,5.003029
39.802045,5.052937
39.802045,5.148955
39.802045,5.017790
39.802045,5.198142
39.856332,5.076449
39.856332,5.130396
39.856332,5.234876
39.858333,5.103952
39.858333,5.296660
39.858333,5.196844
39.858333,5.239396
39.904617,5.336952
39.904617,5.173333
39.904617,5.336952
39.906609,5.208576
39.906609,5.218048
39.906609,5.290362
39.906609,5.139387
39.951993,5.146119
39.951993,5.214201
